Año,Mes,Plan,Sede,Ciudad,Vendedor,Total Ventas
2016,5,365,2,26,7626,1
2016,6,365,2,26,1617,1
2016,8,365,2,53,898,1
2016,2,365,2,53,1898,1
2016,6,365,2,53,1859,1
2016,6,365,2,26,5885,2
2017,1,365,2,53,4664,3
2016,1,365,2,53,4704,1
2016,4,365,2,63,4664,1
2016,5,365,2,63,7644,1
2016,5,365,2,53,1814,1
2016,6,365,2,26,4664,1
2016,6,365,2,53,640,1
2016,7,365,2,63,7611,1
2016,7,365,2,53,649,1
2016,8,365,2,53,4664,2
2016,8,365,2,26,1898,1
2016,9,365,2,53,4664,7
2016,11,365,2,63,7648,1
2016,12,365,2,53,4873,2
2016,3,365,2,53,4664,2
2016,3,365,2,63,4704,1
2016,3,365,2,53,8,1
2016,6,365,2,53,5423,5
2016,7,365,2,47,1898,3
2016,5,365,2,53,4664,1
2016,5,365,2,26,640,2
2016,6,365,2,53,1696,1
2016,6,365,2,47,8,1
2016,8,365,2,53,7654,1
2016,8,365,2,53,1859,4
2016,8,365,2,53,4880,1
2016,12,365,2,55,4666,1
2016,12,365,2,26,1600,2
2016,12,365,2,63,600,1
2016,3,365,2,53,639,2
2016,1,365,2,53,5883,1
2016,5,365,2,53,1859,5
2016,7,365,2,26,6895,2
2016,8,365,2,53,4873,2
2016,8,365,2,53,5766,1
2016,9,365,2,26,5885,2
2016,9,365,2,53,1859,4
2016,10,365,2,26,7618,1
2016,11,365,2,26,640,1
2016,11,365,2,53,4704,1
2016,11,365,2,53,7605,1
2016,12,365,2,53,5663,1
2017,1,365,2,53,600,1
2016,1,365,2,53,1859,4
2016,2,365,2,26,5835,2
2016,6,365,2,53,8,1
2016,7,365,2,53,4664,3
2016,1,365,2,53,5423,1
2016,4,365,2,26,639,1
2016,4,365,2,53,8,2
2016,5,365,2,26,4664,2
2016,6,365,2,26,4704,2
2016,6,365,2,53,4664,1
2016,7,365,2,40,49,1
2016,8,365,2,53,49,1
2016,9,365,2,26,640,2
2016,9,365,2,26,1898,1
2016,9,365,2,53,6826,1
2016,10,365,2,53,4664,4
2016,10,365,2,53,7605,1
2016,10,365,2,53,5765,1
2016,11,365,2,53,1859,2
2016,11,365,2,53,5885,1
2017,1,365,2,53,1859,2
2016,2,365,2,53,4664,4
2016,2,365,2,50,49,1
2016,2,365,2,53,5885,1
2016,6,365,2,53,604,2
2016,7,365,2,53,8,1
2016,3,365,2,53,1859,1
2016,4,365,2,53,5885,2
2016,5,365,2,53,7619,1
2016,7,365,2,26,5765,1
2016,8,365,2,53,5835,1
2016,3,365,2,53,5423,3
2016,3,365,2,26,5849,2
2016,1,365,2,40,1898,1
2016,5,365,2,53,5835,2
2016,7,365,2,47,8,1
2016,7,365,2,26,1898,1
2016,8,365,2,53,7611,3
2016,9,365,2,53,49,1
2016,9,365,2,26,1617,1
2016,10,365,2,53,8,1
2016,10,365,2,53,49,2
2016,10,365,2,53,7663,2
2016,11,365,2,53,1898,1
2016,12,365,2,53,806,1
2016,12,365,2,48,600,2
2016,3,365,2,26,639,1
2016,7,365,2,53,1859,3
2016,1,365,2,53,5730,1
2016,5,365,2,26,5849,1
2016,7,365,2,26,640,1
2016,9,365,2,53,5885,1
2016,10,365,2,53,1859,1
2016,10,365,2,22,6608,1
2016,10,365,2,53,5885,1
2016,10,365,2,53,1608,1
2016,11,365,2,53,1608,1
2016,12,365,2,53,5885,2
2016,12,365,2,53,5849,1
2016,1,365,2,21,5663,1
2016,2,365,2,53,4666,1
2016,1,365,2,53,4664,1
2016,4,365,2,53,5423,2
2016,5,365,2,53,5423,2
2016,5,365,2,26,1898,1
2016,9,365,2,26,7663,1
2016,11,365,2,53,600,1
2016,11,365,2,53,49,1
2016,12,365,2,53,4664,5
2016,2,365,2,53,1859,4
2016,2,365,2,53,6658,1
2016,2,365,2,53,8,1
2016,3,365,2,53,1898,1
2016,4,365,2,53,4664,5
2016,5,365,2,53,4704,1
2016,6,365,2,53,1875,1
2016,9,365,2,53,1814,1
2016,9,365,2,53,898,1
2016,11,365,2,53,4664,4
2017,1,365,2,53,297,1
2017,1,371,2,26,7663,52
2017,1,371,2,53,4873,23
2017,1,371,2,53,5763,7
2017,1,371,2,53,639,42
2017,1,371,2,53,1728,25
2017,1,371,2,53,4666,29
2017,1,371,2,63,600,2
2017,2,371,2,53,5752,3
2017,2,371,2,53,604,16
2017,2,371,2,53,5763,48
2017,2,371,2,26,640,86
2017,2,371,2,53,8,72
2017,2,371,2,53,5849,26
2017,2,371,2,63,7648,16
2017,2,371,2,53,6635,4
2017,3,371,2,53,5663,9
2017,3,371,2,53,7677,12
2017,3,371,2,53,604,11
2017,3,371,2,26,4625,1
2017,3,371,2,63,604,1
2017,4,371,2,53,745,2
2017,2,371,2,21,600,1
2017,2,371,2,41,6826,1
2017,2,371,2,63,7677,1
2017,2,371,2,32,5765,1
2017,2,371,2,40,5765,1
2017,2,371,2,68,4704,2
2017,2,371,2,68,7648,2
2017,4,371,2,63,5763,1
2017,4,371,2,68,1617,11
2017,4,371,2,26,7689,46
2017,4,371,2,68,49,8
2017,4,371,2,22,4704,1
2017,4,371,2,21,49,1
2017,10,371,2,53,860,1
2017,10,371,2,26,1600,40
2017,10,371,2,53,7627,46
2017,10,371,2,26,639,29
2017,10,371,2,53,1617,28
2017,10,371,2,40,49,2
2017,10,371,2,2,5885,1
2017,10,371,2,26,4704,24
2017,10,371,2,63,7688,6
2017,10,371,2,53,4666,17
2017,10,371,2,47,297,2
2017,10,371,2,63,1617,3
2017,10,371,2,49,5885,25
2017,10,371,2,21,5663,5
2017,10,371,2,53,7718,2
2017,4,371,2,40,8,3
2017,1,371,2,53,7685,4
2017,4,371,2,72,5768,14
2017,4,371,2,72,7718,1
2017,4,371,2,53,7716,3
2017,5,371,2,84,600,1
2017,5,371,2,53,7611,59
2017,5,371,2,53,5883,22
2017,5,371,2,72,4704,31
2017,5,371,2,53,5663,54
2017,5,371,2,72,4666,26
2017,6,371,2,20,600,1
2017,7,371,2,53,4704,89
2017,7,371,2,53,604,13
2017,7,371,2,53,1696,12
2017,7,371,2,53,745,1
2017,6,371,2,53,1696,7
2017,7,371,2,53,898,60
2017,7,371,2,53,5763,81
2017,7,371,2,63,5885,1
2017,7,371,2,53,5768,14
2017,7,371,2,53,7663,68
2017,7,371,2,53,5845,9
2017,7,371,2,53,1898,45
2017,5,371,2,40,600,1
2017,5,371,2,53,745,1
2017,6,371,2,24,600,1
2017,6,371,2,53,806,25
2017,6,371,2,53,649,35
2017,6,371,2,70,5849,1
2017,6,371,2,53,4664,39
2017,6,371,2,53,7718,14
2017,6,371,2,53,6608,3
2017,6,371,2,50,600,2
2017,6,371,2,26,1600,43
2017,6,371,2,26,297,20
2017,6,371,2,26,5859,6
2017,6,371,2,63,1608,5
2017,6,371,2,26,5885,55
2017,7,371,2,63,600,3
2017,7,371,2,47,4664,9
2017,7,371,2,84,4873,2
2017,7,371,2,63,898,7
2017,8,371,2,26,1600,56
2017,8,371,2,53,5752,3
2017,8,371,2,53,5835,123
2017,8,371,2,26,1898,98
2017,8,371,2,53,649,42
2017,8,371,2,26,7689,60
2017,8,371,2,53,5845,7
2017,8,371,2,53,1728,62
2017,8,371,2,53,7611,56
2017,8,371,2,40,8,3
2017,8,371,2,53,5859,2
2017,8,371,2,53,4625,4
2017,9,371,2,53,5849,19
2017,9,371,2,53,604,15
2017,9,371,2,22,1859,8
2017,9,371,2,26,4664,10
2017,9,371,2,31,600,3
2017,9,371,2,53,5752,5
2017,9,371,2,84,1814,2
2017,9,371,2,84,5845,24
2017,9,371,2,84,1728,1
2017,9,371,2,63,1728,1
2017,9,371,2,47,1814,3
2017,9,371,2,47,297,1
2017,10,371,2,40,8,2
2017,10,371,2,63,600,2
2017,10,371,2,50,7648,1
2017,10,371,2,21,1814,1
2017,11,371,2,53,4666,14
2017,10,371,2,55,1617,2
2017,11,371,2,53,1875,33
2017,11,371,2,53,7747,10
2017,11,371,2,53,7729,37
2017,11,371,2,63,7648,7
2017,11,371,2,3,1608,1
2017,11,371,2,40,49,24
2017,11,371,2,53,7735,16
2017,11,371,2,50,7611,1
2017,11,371,2,40,1814,1
2017,11,371,2,40,4704,1
2017,12,371,2,53,1617,3
2017,12,371,2,53,1728,25
2017,12,371,2,53,1859,18
2017,12,371,2,53,7747,8
2017,12,371,2,53,7688,1
2017,12,371,2,40,7663,1
2017,12,371,2,72,806,1
2017,12,371,2,26,7752,1
2017,1,371,2,63,7648,8
2017,1,371,2,26,5845,50
2017,1,371,2,53,7611,32
2017,1,371,2,26,806,47
2017,1,371,2,63,7618,6
2017,2,371,2,53,1875,33
2017,2,371,2,53,7677,15
2017,2,371,2,53,5885,53
2017,2,371,2,53,4704,67
2017,1,371,2,53,7689,1
2017,2,371,2,53,4873,45
2017,2,371,2,53,7627,29
2017,2,371,2,53,7688,15
2017,3,371,2,53,639,58
2017,3,371,2,68,49,58
2017,3,371,2,53,5849,24
2017,3,371,2,53,5766,37
2017,3,371,2,26,806,63
2017,3,371,2,53,806,19
2017,3,371,2,53,5712,47
2017,3,371,2,53,898,40
2017,3,371,2,53,7701,38
2017,3,371,2,99,600,1
2017,3,371,2,26,5859,4
2017,4,371,2,30,600,2
2017,4,371,2,84,600,3
2017,2,371,2,53,5797,1
2017,2,371,2,55,7627,3
2017,2,371,2,63,649,1
2017,3,371,2,22,600,1
2017,3,371,2,53,745,2
2017,4,371,2,53,7683,12
2017,4,371,2,26,5885,66
2017,4,371,2,72,1617,22
2017,4,371,2,53,6895,8
2017,4,371,2,53,1608,38
2017,4,371,2,53,1728,63
2017,4,371,2,26,4664,1
2017,4,371,2,53,7687,22
2017,4,371,2,26,600,3
2017,4,371,2,53,7715,3
2017,10,371,2,53,7737,33
2017,10,371,2,53,5885,27
2017,10,371,2,53,5763,49
2017,10,371,2,53,639,49
2017,9,371,2,26,1617,73
2017,10,371,2,53,7723,17
2017,10,371,2,40,7727,2
2017,9,371,2,63,6895,13
2017,10,371,2,26,600,3
2017,10,371,2,53,6608,3
2017,5,371,2,81,600,1
2017,3,371,2,41,49,1
2017,1,371,2,26,5797,2
2017,4,371,2,63,4704,1
2017,1,371,2,3,600,1
2017,1,371,2,47,600,1
2017,1,371,2,53,7663,2
2017,4,371,2,53,5710,1
2017,5,371,2,26,600,10
2017,5,371,2,40,49,18
2017,5,371,2,53,1898,53
2017,5,371,2,53,7648,19
2017,5,371,2,72,5768,31
2017,7,371,2,53,1814,71
2017,7,371,2,53,5885,39
2017,7,371,2,53,649,77
2017,7,371,2,53,49,95
2017,7,371,2,53,5765,22
2017,5,371,2,49,600,1
2017,5,371,2,42,49,1
2017,5,371,2,21,5663,2
2017,5,371,2,63,4666,1
2017,7,371,2,47,7693,14
2017,7,371,2,31,600,1
2017,5,371,2,26,7648,1
2017,5,371,2,24,600,1
2017,5,371,2,26,5797,1
2017,5,371,2,63,5730,1
2017,6,371,2,53,640,15
2017,6,371,2,53,7693,38
2017,6,371,2,53,7654,2
2017,6,371,2,26,5845,34
2017,6,371,2,49,7627,1
2017,6,371,2,42,898,1
2017,7,371,2,47,806,2
2017,7,371,2,30,600,1
2017,7,371,2,63,4666,1
2017,8,371,2,53,6826,24
2017,8,371,2,26,1617,90
2017,8,371,2,53,8,56
2017,8,371,2,26,640,99
2017,8,371,2,50,7723,1
2017,8,371,2,53,5663,15
2017,8,371,2,22,7611,49
2017,8,371,2,46,600,1
2017,8,371,2,72,600,1
2017,8,371,2,63,1728,2
2017,8,371,2,63,7727,1
2017,9,371,2,63,600,2
2017,9,371,2,26,7693,113
2017,9,371,2,53,1875,30
2017,9,371,2,53,7611,45
2017,9,371,2,53,4664,52
2017,9,371,2,53,5765,35
2017,9,371,2,53,7727,26
2017,9,371,2,53,5883,27
2017,9,371,2,72,7654,2
2017,9,371,2,53,5859,1
2017,9,371,2,22,4666,4
2017,9,371,2,55,1728,1
2017,9,371,2,26,7728,1
2017,9,371,2,2,4664,2
2017,9,371,2,53,6608,4
2017,9,371,2,21,5663,1
2017,9,371,2,29,7728,1
2017,9,371,2,24,1608,1
2017,9,371,2,72,604,2
2017,12,371,2,53,649,12
2017,10,371,2,84,6608,2
2017,10,371,2,63,6826,1
2017,10,371,2,26,5765,11
2017,10,371,2,26,5663,19
2017,11,371,2,53,7748,2
2017,11,371,2,26,297,2
2017,11,371,2,53,6826,30
2017,11,371,2,26,4664,54
2017,11,371,2,53,898,66
2017,11,371,2,55,7747,53
2017,10,371,2,55,8,3
2017,11,371,2,1,7688,1
2017,11,371,2,84,5845,1
2017,11,371,2,53,5765,22
2017,11,371,2,47,600,3
2017,11,371,2,63,4873,1
2017,12,371,2,26,7693,22
2017,12,371,2,53,5663,9
2017,12,371,2,63,7648,2
2017,12,371,2,55,1617,10
2017,12,371,2,53,4666,8
2017,12,371,2,26,4666,18
2017,12,371,2,53,7663,12
2017,12,371,2,53,1608,14
2017,12,371,2,53,1696,1
2017,12,371,2,53,604,4
2017,12,371,2,53,5883,2
2017,12,371,2,3,1608,1
2017,1,371,2,53,5885,24
2017,1,371,2,53,5883,21
2017,2,371,2,53,1696,5
2017,1,371,2,53,4625,3
2017,2,371,2,53,5730,34
2017,2,371,2,40,7686,1
2017,2,371,2,53,898,56
2017,2,371,2,26,7689,39
2017,2,371,2,53,5712,53
2017,2,371,2,53,7687,18
2017,3,371,2,53,5763,45
2017,3,371,2,47,4664,2
2017,3,371,2,53,1608,36
2017,3,371,2,53,7687,18
2017,3,371,2,53,1728,46
2017,3,371,2,47,600,3
2017,3,371,2,55,4625,5
2017,3,371,2,26,5710,3
2017,3,371,2,53,7618,2
2017,4,371,2,26,1600,40
2017,4,371,2,26,297,9
2017,2,371,2,53,7654,1
2017,2,371,2,63,7683,5
2017,2,371,2,26,600,2
2017,2,371,2,22,600,2
2017,2,371,2,43,600,1
2017,2,371,2,26,5859,1
2017,2,371,2,21,639,1
2017,2,371,2,26,8,1
2017,2,371,2,68,5768,1
2017,3,371,2,68,7648,1
2017,4,371,2,53,898,48
2017,4,371,2,63,6826,10
2017,4,371,2,53,5765,36
2017,4,371,2,53,7648,12
2017,4,371,2,63,7648,12
2017,4,371,2,53,7677,3
2017,10,371,2,26,640,110
2017,10,371,2,47,7627,1
2017,10,371,2,53,5663,31
2017,10,371,2,53,7735,8
2017,10,371,2,53,7611,80
2017,10,371,2,53,5883,29
2017,10,371,2,53,898,54
2017,10,371,2,24,4873,1
2017,10,371,2,63,7729,2
2017,10,371,2,63,5730,4
2017,1,371,2,26,5859,1
2017,1,371,2,53,1696,3
2017,1,371,2,84,600,1
2017,1,371,2,55,4625,1
2017,1,371,2,21,5663,1
2017,1,371,2,26,4704,1
2017,4,371,2,1,7718,1
2017,5,371,2,2,600,1
2017,5,371,2,26,297,9
2017,5,371,2,53,1875,40
2017,5,371,2,53,5835,26
2017,5,371,2,53,5766,46
2017,5,371,2,63,7648,5
2017,5,371,2,26,5885,21
2017,8,371,2,53,600,98
2017,7,371,2,53,5752,1
2017,7,371,2,53,6826,33
2017,7,371,2,53,1617,38
2017,7,371,2,53,8,55
2017,7,371,2,53,7691,37
2017,7,371,2,53,5849,15
2017,7,371,2,53,5883,44
2017,7,371,2,26,5845,71
2017,7,371,2,26,5768,1
2017,5,371,2,53,604,7
2017,7,371,2,50,7611,1
2017,7,371,2,26,7689,69
2017,5,371,2,22,639,1
2017,5,371,2,72,7693,1
2017,5,371,2,53,5797,2
2017,5,371,2,31,600,1
2017,6,371,2,53,5797,2
2017,6,371,2,72,7654,3
2017,6,371,2,53,639,73
2017,6,371,2,53,4704,80
2017,6,371,2,53,7687,20
2017,6,371,2,53,5768,28
2017,6,371,2,53,49,40
2017,6,371,2,53,7716,10
2017,6,371,2,63,600,1
2017,6,371,2,26,1898,1
2017,6,371,2,53,6635,2
2017,6,371,2,26,5663,61
2017,6,371,2,63,7611,18
2017,7,371,2,43,600,1
2017,7,371,2,63,604,1
2017,7,371,2,21,600,1
2017,7,371,2,63,4873,7
2017,7,371,2,26,4666,19
2017,7,371,2,26,7648,35
2017,7,371,2,63,5663,1
2017,7,371,2,63,5883,4
2017,8,371,2,26,5849,72
2017,8,371,2,26,7718,78
2017,8,371,2,40,49,10
2017,8,371,2,53,4704,31
2017,8,371,2,22,1859,40
2017,8,371,2,53,5768,17
2017,8,371,2,22,649,52
2017,8,371,2,26,4664,1
2017,8,371,2,53,7693,3
2017,8,371,2,53,7691,29
2017,8,371,2,21,5663,1
2017,8,371,2,53,640,2
2017,8,371,2,53,7728,13
2017,8,371,2,63,7648,1
2017,8,371,2,53,297,1
2017,9,371,2,22,600,3
2017,9,371,2,53,7723,28
2017,9,371,2,53,5835,50
2017,9,371,2,53,639,55
2017,8,371,2,63,6895,1
2017,9,371,2,26,5849,24
2017,9,371,2,22,649,30
2017,9,371,2,53,898,57
2017,9,371,2,53,7627,38
2017,9,371,2,53,806,17
2017,9,371,2,26,5859,6
2017,9,371,2,53,5663,16
2017,9,371,2,48,898,1
2017,9,371,2,53,1696,7
2017,9,371,2,53,7735,8
2017,9,371,2,63,7648,6
2017,9,371,2,53,7737,16
2017,9,371,2,22,7663,1
2017,12,371,2,72,600,1
2017,12,371,2,53,1898,12
2017,11,371,2,53,1898,55
2017,10,371,2,26,5849,36
2017,11,371,2,26,5797,3
2017,11,371,2,55,1617,50
2017,11,371,2,53,1859,84
2017,11,371,2,53,1728,60
2017,11,371,2,50,600,2
2017,11,371,2,29,600,1
2017,11,371,2,26,7749,6
2017,11,371,2,41,8,1
2017,11,371,2,55,1859,1
2017,12,371,2,55,5845,15
2017,12,371,2,26,7718,9
2017,12,371,2,53,5765,8
2017,12,371,2,53,7749,1
2017,12,371,2,53,7754,1
2017,12,371,2,53,1875,7
2017,12,371,2,53,640,3
2017,12,371,2,53,7737,6
2017,12,371,2,53,6895,2
2017,1,371,2,53,1875,16
2017,1,371,2,26,7689,12
2017,1,371,2,53,7686,10
2017,1,371,2,53,7690,6
2017,1,371,2,53,5730,9
2017,1,371,2,53,5712,31
2017,2,371,2,53,600,111
2017,2,371,2,26,297,6
2017,2,371,2,77,600,1
2017,1,371,2,26,5710,1
2017,2,371,2,53,649,72
2017,2,371,2,53,806,18
2017,2,371,2,53,7693,38
2017,2,371,2,63,7688,10
2017,3,371,2,63,6826,30
2017,3,371,2,26,640,119
2017,3,371,2,53,5835,29
2017,3,371,2,53,7627,27
2017,3,371,2,26,649,1
2017,3,371,2,53,7709,8
2017,4,371,2,26,5859,1
2017,2,371,2,63,6826,8
2017,2,371,2,40,7691,1
2017,2,371,2,40,4873,2
2017,2,371,2,55,7693,4
2017,2,371,2,40,5712,1
2017,2,371,2,63,7686,5
2017,2,371,2,1,1898,1
2017,2,371,2,26,49,1
2017,3,371,2,3,1898,1
2017,4,371,2,53,4873,40
2017,4,371,2,53,5835,21
2017,4,371,2,26,5849,65
2017,4,371,2,53,5768,16
2017,4,371,2,26,6895,58
2017,4,371,2,53,7701,38
2017,4,371,2,53,7688,15
2017,4,371,2,84,4664,1
2017,10,371,2,50,600,5
2017,9,371,2,53,860,3
2017,9,371,2,53,7673,5
2017,10,371,2,50,1875,1
2017,10,371,2,53,1814,74
2017,10,371,2,53,5835,37
2017,9,371,2,20,5835,81
2017,10,371,2,84,1898,7
2017,10,371,2,26,7648,22
2017,10,371,2,84,5663,17
2017,10,371,2,53,6826,31
2017,10,371,2,47,6895,1
2017,10,371,2,26,7689,62
2017,10,371,2,53,1728,50
2017,10,371,2,53,7732,8
2017,6,371,2,26,5797,2
2017,3,371,2,55,1898,1
2017,4,371,2,50,4704,1
2017,1,371,2,53,6608,1
2017,1,371,2,1,600,1
2017,4,371,2,50,7718,3
2017,5,371,2,53,49,50
2017,5,371,2,26,6895,32
2017,5,371,2,53,7686,3
2017,5,371,2,53,639,72
2017,5,371,2,53,1814,66
2017,5,371,2,26,7689,18
2017,5,371,2,53,4664,53
2017,7,371,2,26,5849,79
2017,7,371,2,53,1859,105
2017,7,371,2,53,6895,28
2017,5,371,2,53,6608,3
2017,5,371,2,53,7663,15
2017,7,371,2,53,7611,77
2017,5,371,2,40,7687,1
2017,5,371,2,47,7688,1
2017,5,371,2,53,4625,1
2017,5,371,2,47,8,20
2017,5,371,2,53,5710,1
2017,6,371,2,53,7691,45
2017,5,371,2,63,5835,1
2017,6,371,2,53,5765,14
2017,6,371,2,53,604,15
2017,6,371,2,63,7718,2
2017,6,371,2,84,7718,1
2017,6,371,2,63,6826,16
2017,6,371,2,63,5763,1
2017,6,371,2,53,7721,12
2017,6,371,2,20,898,1
2017,6,371,2,41,600,1
2017,7,371,2,26,1617,60
2017,7,371,2,72,600,2
2017,7,371,2,26,7663,2
2017,7,371,2,50,1728,1
2017,8,371,2,53,6608,6
2017,8,371,2,26,7648,75
2017,8,371,2,53,4873,67
2017,8,371,2,53,898,48
2017,8,371,2,63,600,2
2017,8,371,2,53,7718,1
2017,8,371,2,50,49,1
2017,8,371,2,53,7648,1
2017,8,371,2,53,1696,5
2017,8,371,2,21,7627,1
2017,8,371,2,22,8,1
2017,8,371,2,47,7693,1
2017,8,371,2,26,898,2
2017,8,371,2,24,600,1
2017,8,371,2,63,6608,1
2017,8,371,2,40,7691,1
2017,9,371,2,53,7663,32
2017,9,371,2,26,7718,21
2017,9,371,2,53,7718,2
2017,9,371,2,53,6826,19
2017,9,371,2,40,4664,1
2017,9,371,2,43,600,1
2017,9,371,2,50,600,1
2017,10,371,2,65,600,1
2017,10,371,2,69,5885,1
2017,11,371,2,68,4704,2
2017,11,371,2,47,7693,1
2017,11,371,2,53,5768,26
2017,11,371,2,53,1608,36
2017,11,371,2,40,806,1
2017,11,371,2,20,7663,32
2017,11,371,2,53,4625,1
2017,11,371,2,26,7748,5
2017,11,371,2,41,7729,1
2017,11,371,2,1,5885,1
2017,12,371,2,53,8,13
2017,12,371,2,26,7689,18
2017,12,371,2,72,4704,3
2017,11,371,2,26,7754,1
2017,12,371,2,26,7748,3
2017,12,371,2,1,600,1
2017,1,371,2,53,600,98
2017,1,371,2,53,7691,6
2017,1,371,2,63,5885,1
2017,1,371,2,26,640,25
2017,1,371,2,53,7627,15
2017,1,371,2,53,5845,3
2017,1,371,2,26,5712,1
2017,2,371,2,26,1600,47
2017,2,371,2,53,5766,44
2017,2,371,2,53,1859,69
2017,2,371,2,53,5883,27
2017,2,371,2,26,806,87
2017,2,371,2,53,5845,11
2017,2,371,2,26,5845,79
2017,2,371,2,63,4873,5
2017,2,371,2,53,4664,65
2017,2,371,2,53,7611,69
2017,1,371,2,63,7688,1
2017,3,371,2,26,7689,51
2017,3,371,2,53,5730,43
2017,3,371,2,26,5663,74
2017,3,371,2,53,1814,62
2017,3,371,2,63,7648,22
2017,3,371,2,53,1898,41
2017,3,371,2,53,5768,12
2017,3,371,2,53,7691,16
2017,3,371,2,53,7688,9
2017,3,371,2,53,7708,10
2017,3,371,2,63,649,1
2017,4,371,2,26,640,76
2017,4,371,2,53,604,13
2017,4,371,2,53,7714,3
2017,7,371,2,53,600,114
2017,2,371,2,53,49,33
2017,2,371,2,55,4873,3
2017,2,371,2,53,5710,2
2017,2,371,2,65,600,1
2017,3,371,2,26,7663,3
2017,3,371,2,40,49,2
2017,4,371,2,53,806,55
2017,4,371,2,53,1875,38
2017,4,371,2,26,5835,66
2017,4,371,2,40,7627,1
2017,4,371,2,53,7693,47
2017,4,371,2,53,5883,25
2017,4,371,2,53,7708,13
2017,4,371,2,68,4704,5
2017,4,371,2,53,5766,49
2017,4,371,2,63,600,2
2017,4,371,2,45,600,3
2017,3,371,2,53,7654,1
2017,3,371,2,72,4704,2
2017,10,371,2,53,649,68
2017,10,371,2,53,7691,20
2017,10,371,2,81,1814,1
2017,10,371,2,22,5663,1
2017,10,371,2,53,5730,42
2017,10,371,2,53,7727,19
2017,10,371,2,53,5766,58
2017,10,371,2,72,4666,1
2017,10,371,2,53,5768,17
2017,10,371,2,63,4873,4
2017,10,371,2,63,1875,2
2017,10,371,2,63,7648,8
2017,10,371,2,26,4666,44
2017,5,371,2,53,600,86
2017,3,371,2,2,5849,1
2017,1,371,2,53,5752,3
2017,1,371,2,53,7654,5
2017,1,371,2,1,5883,1
2017,4,371,2,65,1898,1
2017,4,371,2,22,1608,1
2017,5,371,2,63,604,1
2017,5,371,2,53,7718,26
2017,5,371,2,53,7627,34
2017,5,371,2,53,5730,38
2017,5,371,2,53,5768,12
2017,5,371,2,53,5885,36
2017,7,371,2,53,4625,6
2017,6,371,2,26,5710,3
2017,7,371,2,53,7673,5
2017,7,371,2,50,6826,1
2017,7,371,2,26,5712,1
2017,7,371,2,53,7688,21
2017,7,371,2,52,7688,1
2017,7,371,2,53,4666,31
2017,7,371,2,53,1728,46
2017,6,371,2,53,5763,68
2017,5,371,2,53,7673,2
2017,5,371,2,53,5859,1
2017,5,371,2,47,4664,16
2017,5,371,2,50,1608,1
2017,6,371,2,55,4625,1
2017,6,371,2,53,6826,31
2017,6,371,2,53,7627,31
2017,6,371,2,26,7611,1
2017,5,371,2,63,4704,1
2017,6,371,2,47,4666,11
2017,6,371,2,26,5712,50
2017,6,371,2,53,1814,67
2017,6,371,2,63,7688,15
2017,6,371,2,53,860,2
2017,6,371,2,40,1814,1
2017,8,371,2,26,297,6
2017,8,371,2,53,5763,69
2017,8,371,2,49,49,2
2017,8,371,2,26,5663,98
2017,8,371,2,47,8,6
2017,8,371,2,53,5883,36
2017,8,371,2,53,806,11
2017,8,371,2,3,5885,1
2017,8,371,2,3,600,2
2017,8,371,2,68,7654,1
2017,8,371,2,15,600,1
2017,9,371,2,53,8,76
2017,9,371,2,53,5763,64
2017,9,371,2,53,1608,63
2017,9,371,2,53,640,7
2017,9,371,2,26,7689,71
2017,9,371,2,53,5885,53
2017,9,371,2,26,5710,6
2017,9,371,2,53,5768,18
2017,9,371,2,53,7687,21
2017,9,371,2,48,4664,1
2017,9,371,2,84,1898,21
2017,9,371,2,84,49,5
2017,9,371,2,84,5663,38
2017,9,371,2,53,7648,6
2017,9,371,2,63,7728,1
2017,9,371,2,50,1898,1
2017,9,371,2,68,604,1
2017,12,371,2,53,5763,12
2017,10,371,2,42,49,1
2017,10,371,2,53,7673,1
2017,10,371,2,68,604,1
2017,10,371,2,68,8,1
2017,10,371,2,53,7747,10
2017,11,371,2,26,1600,33
2017,11,371,2,26,7689,47
2017,11,371,2,26,4666,51
2017,11,371,2,53,6895,11
2017,11,371,2,53,5766,40
2017,11,371,2,53,639,68
2017,11,371,2,63,649,2
2017,11,371,2,53,4704,59
2017,11,371,2,53,7627,34
2017,11,371,2,53,5883,29
2017,11,371,2,55,5845,49
2017,11,371,2,53,806,50
2017,11,371,2,84,6608,2
2017,11,371,2,53,7691,21
2017,11,371,2,84,4704,1
2017,11,371,2,40,4873,1
2017,11,371,2,53,7749,11
2017,11,371,2,40,7749,1
2017,11,371,2,32,7663,1
2017,11,371,2,63,4704,1
2017,12,371,2,55,5885,14
2017,12,371,2,53,5849,6
2017,12,371,2,53,7687,5
2017,12,371,2,53,4873,16
2017,12,371,2,53,5835,14
2017,12,371,2,63,5766,1
2017,12,371,2,53,5845,1
2017,1,371,2,53,6826,19
2017,1,371,2,53,5835,15
2017,1,371,2,53,1859,40
2017,1,371,2,53,5768,20
2017,1,371,2,53,1608,21
2017,1,371,2,53,806,13
2017,1,371,2,53,5765,11
2017,2,371,2,53,1728,67
2017,2,371,2,53,1608,45
2017,2,371,2,53,5765,38
2017,3,371,2,53,1859,67
2017,3,371,2,53,8,62
2017,3,371,2,63,4704,1
2017,3,371,2,53,649,62
2017,3,371,2,1,1814,1
2017,3,371,2,68,5768,31
2017,3,371,2,48,6895,1
2017,3,371,2,46,5765,1
2017,3,371,2,63,7688,12
