id_especialista,nombre,sede,zona
2257,NESTOR R   CECRU BOTIA,5,
2305,CECRU LTDA,5,S
2151,RODRIGO CASTANO CALLE,5,S
2297,CARLOS ERNESTO CEBALLOS A,5,N
2021,LINA MARIA CASAS,5,
2318,FRANKLIN JOSE ESPITIA DE LA HOZ,5,S
2355,FRANKLIN JOSE ESPITIA DE LA HOZ,5,S
2177,FRANKLIN JOSE ESPITIA DE LA HOZ,5,S
2019,JUAN DIEGO TRUJILLO,5,S
2214,EDUARDO NARANJO EDIF CA§A,5,
2009,NUMA POMPILIO CARVAJAL,5,C
2219,JULIO CESAR GIRALDO VIGOYA,5,S
2358,UNIVERSIDAD LA GRAN COLOMBIA,5,C
2327,ALFOMBRANDO DISTRIBUIDORES,5,C
2467,DONALDO DANIEL DE LEON,5,N
2167,JAIME FERNANDO MONTOYA,5,S
2149,JUAN GUILLERMO  BARRERA,5,N
2168,JAIME FERNANDO MONTOYA,5,N
2362,LUIS A JIMENEZ,5,
2119,GLORIA ELENA OSPINA MONTO,5,S
2292,ANGEL HOYOS,5,S
2329,ANGEL HOYOS,5,N
2262,URPECV URPECV,5,
2025,JOSE FERNANDO TRUJILLO,5,C
2201,MAKOTECH GYM JESSICA CALD,5,C
2001,LABORATORIO CLINICO SISTEMATIZADO,5,S
2096,CARLOS EDUARDO PELAEZ NIE,5,
2371,AUTOSPORT CENTRO DE ENSE§,5,
2317,MONICA LOPEZ DE MESA NICH,5,
2316,MONICA CTO AUDIOLOGI QUIN,5,
2248,AMBULANCIAS ENDODIAGNOSTI,5,C
2449,ENGLISH ACADEMY,5,N
2174,ACADEMIA DE SISTEMAS E ID,5,
2091,LEONIDAS NAVARRETE MONCADA,5,N
2300,LEONIDAS NAVARRETE MONCAD,5,C
2124,CREC CENTRO DE REHABILITA,5,
2287,JOHANA ARIAS  **CREC** CE,5,
2108,CREC CENTRO DE REHABILITA,5,
2115,CREC CENTRO DE REHABILITA,5,
2107,JAQUELINE CARDENAS *CREC*,5,
2109,CREC CENTRO DE REHABILITA,5,
2106,LEONARDO   CREC* ILLERA D,5,
2105,INGRID AURORA   *CREC* HE,5,
2166,GONZALO BAUTISTA CORREDOR,5,S
2093,JAIME ALBERTO TORO CACERE,5,S
2442,DIANA TORO GIRALDO,5,N
2441,DIANA TORO GIRALDO,5,N
2423,CLIN OFTALM DEL QUINDIO,5,C
2429,CLINICA OFTAMOLOGICA DEL QUINDIO,5,C
2428,CLINICA   OFTAMOLIGICA DEL QUINDIO,5,C
2430,CLINICA OFTAMOLOGICA DEL QUINDIO,5,N
2041,CLINICA OFTAMOLOGICA DEL QUINDIO,5,N
2325,SHARON MARTINEZ CASTRILLON,5,C
2359,HECTOR MIGUEL MOSQUERA,5,S
2340,FERNANDO VERA CASTRO,5,S
2029,JHON JAIRO ABELLO,5,S
2028,DIANA NEIZA ARISTIZABAL,5,
2372,CENTRO HEMATOLOGICO DEL Q,5,C
2243,COMPU ENGLISH ACADEMIA,5,
2000,CLINICA CENTRAL QUINDIO -,5,
2172,JULIAN MORALES ECHEVERRY,5,S
2178,JULIAN MORALES ECHEVERRY,5,S
2090,JOSE FERNANDO CARDONA,5,S
2217,JAIME JOSE TORRES SALTARI,5,
2216,JAIME JOSE TORRES SALTARI,5,
2213,ANA MARIA PEREZ,5,N
2046,MD TERAPIA OCUPACIONAL CE,5,
2043,MA V ALFONSO CENTRO JEAN,5,
2367,ALQUILER CASA MIA NOHEMY,5,
2150,MIGUEL ANGEL CASTRO CASTI,5,
2061,NEUROIMAGENES,5,N
2016,NEUROIMAGENES,5,N
2220,DIEGO HERNAN HOYOS,5,C
2456,FRANCISCO JAVIER LOPEZ,5,N
2457,FRANCISCO JAVIER LOPEZ,5,N
2469,YENNI SEGNINI ALVARADO,5,N
2223,DIEGO HERNAN HOYOS,5,C
2224,DIEGO HERNAN  HOYOS,5,C
2231,URPECV S.A.S,5,C
2360,ORTOCONEXION DIANA CALORI,5,
2288,ORTOCONEXION DIANA CALORI,5,
2014,FERNANDO VILLEGAS,5,C
2015,MARIA BERNARDA GAFARO,5,C
2018,FARID ALJURE ASUF,5,N
2031,ANTONIO JOSE MANRIQUE,5,S
2116,CARLOS ALBERTO CALLE TOBO,5,
2118,CARLOS ALBERTO CALLE TOBO,5,
2117,CARLOS ALBERTO CALLE TOBO,5,
2030,JAIME VIRGILIO ROMERO,5,
2352,JAIME HERNANDO SALAZAR,5,
2380,ADOLFO LEON BAYONA ZORRO,5,N
2382,JAIME HERNANDO SALAZAR,5,
2211,RODRIGO ECHEVERRI CUADROS,5,
2302,CENTRO DE ANALISIS VISUAL,5,S
2289,LABORATORIO CLINICO ARCA,5,S
2163,GLORIA ROSA RAMIREZ CLINI,5,
2308,DARIO TOBON MONTOYA,5,N
2193,BULL JOVI JORGE E GUZMAN,5,
2085,MARTHA CECILIA QUINTERO,5,
2002,QUINDIMAG PARAMEDICOS SAS,5,S
2209,CAROLINA ARANGOCAROLINA O,5,S
2386,MEDICAMENTO DR. ROJAS EXP,5,
2384,CARLOS ALBERTO ARISTIZABA,5,N
2385,OSCAR LANCHEROS MEJIA,5,C
2383,EXPORTH HEALT S.A.S,5,C
2020,GILBERTO BENAVIDEZ,5,S
2129,JULIAN DE JESUS VALSALUD,5,C
2134,LABORATORIO CLINICO DIME,5,S
2336,TIENDA DE ROPA SEVE-STILO,5,
2454,JUAN GUILLERMO LOPEZ,5,N
2314,CDA MOTOS DEL QUINDIO SAS,5,C
2170,JORGE HERNAN PIRAQUIVE CL,5,S
2122,CLINICA DEL SUR ESTETICA,5,N
2035,JORGE LUIS DUQUE,5,S
2037,TERAPIA RESPIRATORIA CLIN,5,
2434,LA PERRADA DE PEPE,5,C
2333,FUNDACION CANCEROLOGICA DEL QUINDIO,5,N
2332,FUNDACION CANCEROLOGICA DEL QUINDIO,5,N
2114,CLINICA DEL SUR CLINICA D,5,
2036,RAFAEL ALBERTO GUACANEME,5,
2038,TRAUMATOLOGIA CLIN. DEL S,5,
2034,FISIOTERAPISTA CLIN. DEL,5,
2005,CLINICA DEL SUR -,5,S
2468,CENTRO MEDICO INTEGRAL,5,N
2466,JORGE LUIS DUQUE     L,5,N
2388,AMBULANCIAS DASPRO SAS DA,5,
2133,JUAN GUILLERMO BARRERA T,5,N
2176,CENTRO DE DIAGNOSTICO CLINICO,5,S
2419,HOSPITAL MENTAL FINLANDIA,5,N
2069,LUZ ADRIANA MARTINEZ,5,
2072,GERMAN OROZCO CARDONA,5,
2071,LUZ ADRIANA MARTINEZ,5,
2095,LUZ ADRIANA MARTINEZ,5,
2157,INTEGRAL MEDICAL ESTHETIC,5,
2158,INTERGAL MEDICAL ESTHETIC,5,
2184,JOSE ARTURO JIMENEZ,5,S
2356,LUZ ANDREA(SALOC) ROMERO,5,
2052,OLGA LUCIA MEJIA ALVAREZ,5,N
2274,MARIA CRISTINA GOMEZ SABO,5,
2125,CIMAR CTRO DE IMAGENES ME,5,
2088,GUSTAVO MURILLAS BEDOYA,5,
2064,MARIA CONSTANZA PENAGOS,5,C
2226,CENT OFT BRETON BARICHARA,5,
2051,ANGELA MARIA MOLDON,5,
2056,F CARDIO QUINDIO LUCIANO,5,
2054,FUNDACION CARDIOVASCULAR,5,
2055,F CARDIO QUINDIO JUAN GUI,5,
2058,F CARDIO QUINDIO JAVIER A,5,
2059,F CARDIO QUINDIO MARTHA J,5,
2225,ZULMA BUITRAGO FUND CARDI,5,
2084,MONICA ESTRADA MANZUR,5,
2437,OSCAR HERNANDO RAMIREZ,5,N
2436,ANGELICA MARIA DIAZ CONTR,5,N
2278,OMAR FRANCISCO MEZA MENDO,5,N
2186,EIDER MAURICIO ESCOBAR,5,S
2164,CENTRO RADIOLOGICO DEL QUINDIO,5,S
2053,ANGELICA MARITZA ROCHA RU,5,
2112,ANGELA PATRICIA SERNA,5,N
2195,RESTAURANTE SANJORGE COST,5,
2135,RUBEN DARIO CARVAJAL,5,N
2144,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA,5,S
2003,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA,5,N
2146,JIMENA ALBARRACIN,5,N
2080,CARLOS ALBERTO ROBLEDO,5,S
2070,CARLOS ALBERTO ROBLEDO,5,S
2234,CAROLINA MONTOYA VELASCO,5,S
2048,JORGE ENRIQUE PERICO FONS,5,
2275,MARIA CRISITNA GOMEZ SABO,5,
2045,BERTHA NARANJO CENTRO JEA,5,
2315,CARLOS ALFREDO MORENO,5,S
2101,BALSAJE VERTIGO Y DIVERSI,5,
2007,PARQUE DE LA FAMILIA,5,S
2350,MONICA GOMEZ OSPINA,5,
2298,ELVIA CAROLINA RODRIGUEZ,5,S
2408,JUNTOS APOYO TERAPEUTICO,5,N
2410,JUNTOS APOYO TERAPEUTICO,5,N
2409,JUNTOS APOYO TERAPEUTICO,5,N
2407,JUNTOS APOYO TERAPEUTICO,5,N
2126,SILVIA ISAZA RESTREPO,5,S
2127,SILVIA ISAZA RESTREPO,5,S
2389,DIANA PATRICIA OCAMPO HOL,5,S
2301,HECTOR MURILLO WILLS,5,T
2369,MARIO OSSA ZAMORANO OSSA,5,
2012,LUCERO DIAZ,5,
2161,GLORIA STELLA MORA MORA,5,S
2237,BOUTIQUE ARCANGEL FASHION,5,
2232,JOHN JAIRO VILLALOBOS VIL,5,
2194,COMPULIFE EPS JORGE IVAN,5,
2207,MARIACHI INTERNACIONAL JALISCO,5,C
2173,FINCA AGROTURISTICA EL BE,5,
2377,JHON FREDY DIAZ SANCHEZ N,5,S
2286,LILIANA SEPULVEDA ARCILA,5,C
2299,CEINED QUIROZ CARO,5,T
2073,RICARDO LUIS HERNANDEZ,5,S
2148,BALSAJE PIJAOS,5,S
2190,HOMERO GUIDO GIRALDO PALE,5,
2394,ENNA LORENA RINCON,5,T
2198,EROS SENSUAL Y PLASENTERO,5,
2191,CLAUDIA MILENA OCHOA,5,C
2422,JUAN PABLO ARCILA,5,N
2346,RECREATURS SANDRA,5,
2233,FINCA HOTEL EL DESCANSO E,5,S
2205,CLUB DE DEFENSA PERSONAL,5,S
2180,CÔEST MODE NANCY,5,
2067,LILA MARGARITA OCHOA EDIF,5,
2345,LUIS FERNANDO ZAPATA ZAPA,5,
2245,FINCA SAN ANGELLO FINCA H,5,
2411,CENTRO AUDITIVO OTOFONO,5,S
2348,KUANTICA RELAJACION BELLE,5,
2303,PRESTILLANTAS WALTHER ROD,5,
2453,RUBEN DARIO LONDO§O,5,N
2272,JORGE LUIS SCARPETTA,5,C
2258,LINA MA  TAVERA NEUROIMAG,5,
2199,GLOBO RECREO JALK,5,T
2142,JAIME A CARDONA EDIF SAN,5,C
2331,EJETURISMO PREVISER,5,S
2365,ORFIDANID RAMIREZ TABARES,5,C
2196,ACADEMIA LA MAGIA DE DANZ,5,
2189,FINCA HOTEL VILLA JULIANA,5,
2296,LUZ HELENA ARANGO A,5,N
2291,JHON CORRALES,5,N
2290,JHON ROBERT CORRALES,5,S
2242,BANQUETES CLUB EL PRADO B,5,
2363,FCA VILLA NATALIA,5,
2230,LILIANA PAT EDIF SOCIAL S,5,
2450,SEBASTIAN HURTADO GIRALDO,5,N
2165,ANGELA LISETTE MORENO FIS,5,N
2273,GLOBAL LASER CENTER S.A,5,S
2364,CLINICA OFTAMOLOGICA DEL QUINDIO,5,N
2412,EUROSKIN DEPILACION,5,N
2241,IRON SYSTEM IPS COMPUTADO,5,N
2458,LEANDRO FABIO FERNANDEZ,5,N
2455,LEANDRO FABIO FERNANDEZ,5,N
2185,PATRICIA EUGENIA ROJAS A,5,C
2339,MARCELA MARIA FAMMA,5,S
2244,ATLANTIS GYM GIMNASIO,5,
2251,GIMNASIO MARATHON GYM,5,
2268,OPTICA IMAGENES,5,S
2447,JHERSON ALEXANDRA QUINTAN,5,N
2311,DAVID ARTURO CUBILLOS,5,N
2416,JHON SERNA FLOREZ,5,N
2370,NELSON FIGUEROA M,5,N
2373,FUNDACION ALEJANDRO LONDONO,5,N
2136,JAIRO LEON CTRO DE HEMODI,5,
2202,LINDA CARVAJAL CTRO DE HE,5,
2137,MIGUEL A BENEGAS-HEMODINA,5,
2140,MANUEL RICARDO TELLEZ ALV,5,
2139,ALBERTO HERNANDEZ SUAREZ,5,
2143,CENTRO DE HEMODINAMIA DEL,5,
2057,FRESSENIUS JAVIER ARANGO,5,
2152,POLICLINICO DEL CAFE,33,S
2155,POLICLINICO DEL CAFE,33,C
2169,VILLA ALEJANDRIA DEL PILAR,32,S
2229,LUISA FERNANDA OSPINA,35,S
2334,LAURA MARIA ROBLEDO H,32,C
2335,ALBERTO BETANCOURTH,32,S
2343,FEDERICO CORTEZ VALENCIA,34,S
2344,JHON FERNANDO GALLEGO,32,S
2246,REGULO BERRIO BERRIO,34,S
2276,ANTONIO JOSE VIGOYA,32,S
2313,FINCA TURISTICA SAN JORGE,33,S
2387,PARQUE DE LOS ARRIEROS,32,S
2484,OPTICA LIFE VISION CENTER,5,N
2485,NORA STELLA PEREZ VARON,5,N
2486,NORA STELLA PEREZ VARON,5,N
2487,JORGE HERNAN MURCIA PEREZ,5,N
2489,MARCELA BUSTOS,5,N
2488,JORGE HERNNA MURCIA PEREZ,5,N
2494,NEUROMENTAL,5,N
2495,NEUROMEMTAL,5,N
2496,HAMILTON AGUDELO,28,N
2497,MAYRA ALEJANDRA POLANIA,28,N
2498,MAYRA ALEJANDRA POLANIA,28,N
2499,CENTRO DISAIT IPS,28,N
2500,AURA CECILIA MORRIS MONTOYA,5,N
2501,EDWARD SAMIR ASPRILLA GAMBOA,5,N
2502,NESTOR JAVIER DIAZ JIMENEZ,28,N
2503,NEUROMENTAL,5,N
1952,HARRISON LONDONO CANO ODONTOLOGIA ESPECIALIZADA,28,N
7214,CLINICA ODONTOLOGICA DR. FAHUSLLY ISSA,28,N
2505,LIFE CARE AMBULANCIAS,5,N
2506,FINCA HOTEL LAS BAILARINAS,5,N
2507,CLINICA VIVIR,5,N
2508,CLINICA VIVIR,5,N
2509,CLINICA VIVIR,5,N
2510,DIANA ARISTIZABAL,5,N
2511,MELISSA ARIAS SANZ,5,N
2512,FUNDACION CANCEROLOGICA,5,N
2513,FUNDACION CANCEROLOGICA,5,N
2514,CARLOS ALBERTO BUENDIA,5,N
2515,ACADEMIA DE PORRISMO,5,N
2518,MUEBLES FULL HOGAR,5,N
2519,INSTITUTO CARDIOVASCULAR SA,5,N
2520,ENDODIAGNOSTICO S.A.S,5,N
2521,ENDODIAGNOSTICO S.A.S,5,N
2522,SEBASTIAN HURTADO GIRALDO,5,N
1214, FERNEY GOMEZ M PROINSALU,3,
1215,RAFAEL LARA SEVILLA,3,
1216,DR JESUS ENRRIQUE GIRALDO,3,
1217,NAYIBE ALVARADO UNISS,3,
1219,LUCIANO LEPESQUER ROLDANI,3,
1220,LEIDY COSSIO LOS SAUCES,3,
1223,LINA MARCELA JAIMES,3,C
1224,ORAL BRACKT S ORAL BRACKE,3,
1225,TULUA FRANCISCO JAVIER BA,3,
1226,TULI0 MOSQUERA CLINICA AL,3,
1227,SEVILLA NUEVA VISION OPTI,3,
1228,RAFAEL OVIEDO SEVILLA QUI,3,
1229,.I ARIZA MARTINEZ DISCEN,3,
1230,GIOVANNI HIGUERA SANTA MA,3,
1231,GLE INTERNACIONAL,3,
1232,CENTRO DE ESTUDIO OCUPACIONAL CEO,3,C
1233,TULUA FRANCISCO ANTONIO B,3,
1234,RAVAGLI JIMENEZ,3,
1235,NESTOR CONTREROAS MEDICAL,3,
1236,PROINSALUD IPS,3,
1237,HELLERY CASTIBLANCO,3,
1238,TULUA LUIS ALFONSO MONDRA,3,
1239,PATRICIO IVAN ECHEVERRY B,3,
1240,NELSON RIVERA RUIZ,3,C
1241,TULUA ARTE Y MANUALIDADES,3,
1242,LUZ MARINA RESTREPO,3,
1243,PROFAMILIA,3,C
1244,LILIANA ARIAS MEDIFAN AND,3,
1245,TULUA DRA ELIANA MALAGON,3,
1246,PATRICIO IVAN ECHAVARRYA,3,
1247,PARQUE CARLOS SARMIENTO LORA,3,C
1248,SIEMPRE BELLAS ROLDANILLO,3,
1249,OSCAR OVIEDO INTERNISTA,3,
1250,R & M REFOZAMIENTO MUSCUL,3,
1251,R  & M TULUA,3,C
1252,R & M IPS S.A.S,3,C
1254,MARIA DORIS MONTOYA OROZC,3,
1256,CENTRO ORTOPEDICO ELIZABE,3,
1257,CENTRO OFTALMOLOGICO DEL,3,
1258,ZARZAL ESPERANZA GOMEZ OR,3,
1259,SALUD INTEGRAL CAICEDONIA,3,
1260,DR ALBERTO ALVARADO PATOL,3,
1262,CTO. ESPEC. QUIRURGICAS,3,C
1263,CTO. ESPEC. QUIRURGICAS,3,C
1264,CLINICA DE REHABILITACION DEL VALLE,3,C
1265,NUTRICIONISTA CLIN REHABI,3,
1266,TULUA CENTRO MEDICO ESP Q,3,
1268,MARTHA LUCIA MARTINEZ SER,3,
1269,ZULMA LIGIA CORREA SERVIS,3,
1270,INTERNISTA PROINSALUD,3,
1271,ALFONSO FERNANDEZ PROINSA,3,
1272,JAIRO H. GONZALEZ PROINSA,3,
1273,JULIANA ESTRADA PROINSALU,3,
1274,CLINICA DE REHABILITACION DEL VALLE,3,C
1275,MARTHA LUCIA ARANA,3,C
1276,TERAPIA RESPIRATORIA R &,3,
1277,CAICEDONIA PATRICIO ECHAV,3,
1278,CLINICA DE REHABILITACION DEL VALLE,3,C
1279,SONRISA PERFECTA TULUA,3,C
1280,FABIAN FORERO LA VICTORIA,3,
7203,ZAFIRA,26,C
7204,ZAFIRA,26,C
7205,ESCUELA MECANICA DENTAL DEL VALLE LTDA,3,C
1282,HUGO LEON OCAMPO OPTICA T,3,
1283,FUNDACION SALUD HOMBRE,3,C
1284,DERMOESTETICO MEDITERRANE,3,
1285,PRONAT,3,C
1286,TULUA PROINSALUD TULUA,3,
1287,FABIAN ARTURO FORERO,3,C
1288,FLAT BODY ZARZAL,3,
1289,DIANA PATRICIA FONTAL HER,3,
1290,VICKY POTES FISIO ESTETIC,3,
1292,ALFONSO FERNANDEZ RIVERA,3,
1293,CARLOS HERNANDEZ PROINSAL,3,
1294,FLORISTERIA LOS GIRASOLES,3,
1295,CENTRO CAMPESTRE HOTEL Y,3,
1296,GERMAN QUINTERO RODRIGUEZ,3,T
1297,GUIDO  GONZALEZ TULUA,3,
7206,ESCUELA MECANICA DENTAL DEL VALLE,26,C
7207,ESCUELA MECANICA DENTAL DEL VALLE,12,C
7208,CARLOS A. POVEDA CARVAJAL,3,C
1299,C. OFTALMOLOGICA DE TULUA,3,
1661,OTISALUD LINA M. VASQUEZ,3,
1662,JESUS ANTONIO MOSQUERA LO,3,
1663,TULUA ANTONIO LORES MEDIC,3,
1664,CLINICA MEDICO QUIRURGICA ALVERNIA LTDA,3,C
1665,TULUA CLINICA ALVERNIA,3,
1666,CLAUDIA J. DIAZ SALUS,3,
1667,BONSANA IPS,3,C
1668,YOLANDA MORET PROINSALUD,3,
1669,YOLANDA MORET CLIN. SAN F,3,
1670,CARIDAD MORA CLIN. SAN FR,3,
1671,ALVARO SALAZAR CORREA,3,C
1674,NUTRA VIDA Y SALUD,3,C
1676,MAURICIO MENDEZ CM POPULA,3,
1677,SANTIAGO A. ROBLEDO,3,C
1678,TULIO A. CRUZ,3,C
1679,MEDICINA DOMICILIARIA AMI,3,
1680,TULUA COMFANDI TULUA,3,
1681,COMFANDY TULUA TULUA,3,
7209,JULIAN ALBERTO HURTADO MONDRAGON,12,N
7210,ALEXANDER VALLEJO RAMIREZ,3,C
7211,CEDICAF S.A,3,T
1682,GIMNASIO SPORCENTER,3,
1683,GIMNASIO STARBIEN,3,
1684,FUNDACION SALUD HOMBRE,3,C
7212,PAOLA ANDREA GORDILLO RODRIGUEZ,12,C
7213,CLINICA ODONTOLOGICA DR. FAHUSLLY ISSA,28,T
7214,CLINICA ODONTOLOGICA DR. FAHUSLLY ISSA,28,T
7215,R & M IPS S.A.S,3,C
7216,R & M IPS S.A.S,3,C
7217,ALEXANDER VALLEJO RAMIREZ,3,T
7218,OPTICA VISION,12,C
7219,ROBERT G. CARDOZO,3,C
1685,CRISTIAN GOMEZ ROJAS,3,C
1686,LILIANA ARIAS UNICANCER,3,
1688,TULUA JAIME PAREDES LOS S,3,
1689,MEDICO GENERAL ONG LA VIC,3,
1690,MEDICO GENERAL ONG TORO,3,
1691,LA VICTORIA CENTRO MEDICO,3,
1699,ALEJANDRA MU?OZ LA PAILA,3,
1702,O.N.G. TORO,3,
1703,LUIS FDO. DEHAKIS MEDIFAN,3,
1704,ZARZAL MARIA DEL S SANCHE,3,
1705,ORTHOFACIL ROLDANILLO,3,
1706,EGOS CTRO COM EL LIDER,3,
1707,RODRIGO JIMENEZ ROLDANILL,3,
1711,PROFAMILIA,3,C
1712,BONSANA IPS,3,C
1714,GAMAGRAFIAS DEL VALLE,3,C
1716,TULUA HERNAN GOMEZ,3,
1719,MEDIC OCUPACIONAL MEDICAL,3,
1720,MARCO HERNANDEZ ORAL BRAC,3,
1721,MARIBEL GRANADOS SAUCES,3,
1722,TULUA ORAL BRACKETS ODONT,3,
1723,MARY LUZ MAZUERA ORAL BRA,3,
1724,TULUA ORAL BRACKET'S,3,
1725,JAIRO GONZALEZ GAMAGRAFIA,3,
1726,PERIODONCISTA ORAL BRACKE,3,
1727,ROLDANILLO DR.DIEGO ORTIZ,3,C
1728,ORTHODENT RADIOLOGIA ORAL,3,
1729,PRONAT,3,C
1730,GERMAN JARAMILLO,3,C
1731,NUTRICION PRONAT,3,
1732,MARTHA GIRALDO PRONAT,3,
1733,ALEXANDRA FATAT PRONAT,3,
1734,PSICOPROFILACTICO PRONAT,3,
1735,PRONATICOS PRONAT,3,
1736,OPTICAS MERCURIO,3,C
1737,TULUA ANA PAOLA BUSTAMANT,3,
1738,MARIA DEL ROSARIO PADILLA,3,
1739,TULUA CENTRO MEDICO ESPEC,3,
1740,CORUNIVERSITEC TULUA,3,
1741,TULUA NAYIBE ALVARADO LOS,3,
1742,PILAR LLANOS ZARZAL,3,
7220,JOHANA ISABEL ROJAS,26,C
7221,INNOVA SONRISAS,25,C
1743,JOSE EDINSON JIMENEZ,3,C
1744,ISTHAR SPA TULUA,3,
7222,NATALY PEÒARANDA,3,C
7223,DIEGO MEJIA VELASQUEZ,3,C
7224,INNOVA SONRISAS,25,C
1746,CLINICA OFTALMOLOGICA DE TULUA,3,C
1747,FABIAN FORERO,3,
1748,PROINSALUD JUAN RAMON ABE,3,
1749,TULUA OSCAR ROSERO PROINS,3,
1750,TULUA JAIME ORTIZ PROINSA,3,
1751,MASTOLOGO- CARLOS DELUQUE,3,
1752,JESUS EDUARDO REYES,3,
1753,OSCAR OVIEDO PEREZ,3,
1755,XIMENA BARINDICA,3,C
1756,CLINICA DE REHABILITACION DEL VALLE,3,C
1757,CARIDAD MORA CIFUENTES,3,
1758,CIRUJANO GENERAL PROINSAL,3,
1759,R Y M ACONDICIONAMIENTO F,3,
1760,UNIDAD PEDIATRICA INTEGRAL,3,T
1761,FUNDACION SALUD HOMBRE,3,C
1762,CLINICA OFTALMOLOGICA DE,3,C
1763,C. OFTALMOLOGICA DE CALI,3,C
1764,PROFAMILIA,3,C
1765,CLINICA UROLOGICA SALUS C,3,
1769,CARIDAD MORA FUENTES,3,C
1771,GUILLERMO RAMIREZ HOYOS,3,
1772,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
1774,ALFONSO MARTINEZ,3,
1781,ZARZAL ACADEMIA DE BELLEZ,3,
1003,MEDICAL CENTER IPS E.U,3,
1004,ESPERANZA GOMEZ,3,
1005,PACIDI LTDA,3,
1006,UNIMAGEN I.P.S.,3,
1007,F & F IMAGENES Y DIAGNOST,3,
1009,CLAUDIA XIMENA OVALLE AGU,3,
1012,ORTOPLUSS,3,
1013,HUMBERTO BUSTAMANTE ESCOBAR,3,C
1015,RNILLO VICTORIA ALZATE,3,C
1016,MARIO YESID REYES,3,T
1017,GUILLERMO LEON OSORIO,3,
1018,LUCIANO LEPESQUER,3,
1019,CARLOS JORGE AVILA - TULU,3,
1020,JUAN CARLOS ROBLEDO,3,
1022,JOSE ANDRES VASQUEZ PRIETO,3,C
1023,PABLO JOSE JIMENEZ,3,C
1024,OMAR CACERES CM POPULAR,3,
1000,B/GRANDE MEDIFAM,3,C
1002,A SANCHEZ RADIOLOGOS SAS,3,C
444,TULUA HERNAN CORTES,3,
1025,JORGE HUMBERTO DAVILA,3,C
1027,HERNANDO NU?EZ,3,C
1028,HAROLD E. PE—ARANDA TASCON,3,T
1029,FABIO VILLAREAL RAMIREZ,3,C
1030,HERNANDO GUERRERO,3,C
1031,FABIAN ARTURO FORERO,3,C
1033,TULUA CARIDAD MORA,3,
1034,VLADIMIR ZANINOVIC,3,
1035,HORTENCIA ARANA CATA?O,3,
1036,JAIRO CARDENAS GIRALDO,3,C
1037,EBA ESTETICA Y BELLEZA,3,C
1038,CIRUJANO MAXILOFACIAL BRA,3,
1039,HERNAN ALONSO GIRALDO PEL,3,
1040,MARIA CLEMENCIA VELA,3,C
1041,TULUA YOLANDA SOLARTE CEN,3,
1042,RNILLO CLINICA SANTA ANA,3,C
1045,JORGE HERNAN VALDERRUTEN,3,
7225,MYRIAM YANNETH CANCELADO,12,C
1046,WILLIAM ARIAS BERMUDEZ,3,C
1047,CARLOS A. HERNANDEZ,3,C
1048,SANDRA MILENA ARANA VELEZ,3,
1050,JAVIER FDO MORENO PROINSA,3,
1053,HUGO ARBOLEDA F&F,3,
1054,CTO MEDICO ANDALUZ,3,C
1055,ANDALUCIA CENTRO MEDICO A,3,
1057,TULUA MEDICAL CENTER MEDI,3,
1058,LILIANA USECHE LIBREROS,3,
7226,ALMACEN EL BOTON,3,C
7227,ALMACEN EL BOTON HOGAR,3,C
1059,GIOVANY ALUMA SANCHEZ,3,T
1061,CAMINEMOS NANCY GALVIZ,3,
1062,LEONARDO BOLA?S MEDICAL,3,
7228,GAMAGRAFIAS DEL VALLE,3,C
7229,ERIKA VIVIANA PRIETO VILLALBA,3,C
7230,DIEGO FERNANDO PEREZ,25,C
1063,TULUA CARLOS LOZANO CARLO,3,
1064,MYRIAM YANNETH CANCELADO,3,C
1065,ALEXANDER RAMIREZ VALDERR,3,
1066,LILIANA ARIAS CHAPARRO,3,C
1067,TULUA JESUS A MOSQUERA C,3,
1068,TULUA MEDICAL CENTER MART,3,
1070,TULUA ANTONIO  LORES SISA,3,
1071,TULUA DANIEL MEDINA UNIDE,3,
1072,JESUS ENRRIQUE CHAVEZ,3,
1073,NEFROLOGO MEDICAL CENTER,3,
1074,JAIME HERNAN MARTINEZ,3,
1075,PSCICOLOGIA MEDICAL CENTE,3,
7231,SOLUCIONES INTEGRALES EN SALUD SISA,3,C
7232,PEDRO NIEVES OVIEDO,3,C
1076,CARMENZA LOZANO GOMEZ,3,C
1077,JUAN MANUEL LOPEZ,3,C
1078,CLAUDIA PATRICIA PARIS GR,3,
1080,NUTRICIONISTA MEDICAL CEN,3,
1082,WILIAN ARIAS BERMUDEZ FUN,3,
7234,MURANO ODONTOLOGIA ESPECIALIZADA,26,C
7235,DIEGO HARBEY PLAZAS VILLEGAS,3,C
7236,MARTHA ANGELICA DEL ROCIO CAMPOS PE•A,3,C
1083,GINECOLOGO FUND. ONG,3,
1084,JORGE HUMBERTO DAVILA D O,3,
1085,JUAN CARLOS DEL CASTILLO,3,
1086, DENIS ECHEVERRY ONG MISI,3,
1087,ONG MISION UNION,3,
1088,GERMANGUTIERREZ O.N.G.MIS,3,
1089,OPTICA TULUA DRA JOHANA C,3,
1090,ONG MISION POR COLOMBIA,3,
1091,WILSON MARTINEZ,3,
1092,ONG SICOLOGIA,3,
1093,DAIMIRO RANGEL,3,
1094,JUAN PABLO RESTREPO,3,
